nameLabel,seriesLabel,plateformLabel,pub_year,publisherLabel,developerLabel,website,esrbLabel,pegiLabel,bnf,musicbrainz
Championship Manager: Season 02/03,,Xbox,2002,Sports Interactive,Eidos Interactive,,,,,
Championship Manager 2006,,PlayStation 2,2006,Eidos Interactive,Beautiful Game Studios,,,,,
Championship Manager 2006,,Xbox,2006,Eidos Interactive,Beautiful Game Studios,,,,,
Championship Manager 2007,,PlayStation 2,2006,Eidos Interactive,Beautiful Game Studios,,,,,
Championship Manager 2007,,Xbox 360,2006,Eidos Interactive,Beautiful Game Studios,,,,,
Championship Manager 5,,PlayStation 2,2005,Eidos Interactive,Beautiful Game Studios,,,,,
Championship Manager 5,,Xbox,2005,Eidos Interactive,Beautiful Game Studios,,,,,
Chaos;Head Love Chu Chu!,,PlayStation 3,2010,5pb.,5pb.,http://lovechuchu.net/,,,,
Chaos;Head Love Chu Chu!,,Xbox 360,2010,5pb.,5pb.,http://lovechuchu.net/,,,,
Cocoto Fishing Master,,Wii,2007,Bigben Interactive,Neko Entertainment,,,,,
Cocoto Fishing Master,,PlayStation 2,2007,Bigben Interactive,Neko Entertainment,,,,,
Cocoto Platform Jumper,,Wii,2004,Bigben Interactive,Neko Entertainment,,,,,
Cocoto Platform Jumper,,PlayStation 2,2004,Bigben Interactive,Neko Entertainment,,,,,
Code Age Commanders: Tsugu Mono Tsuga Reru Mono,,PlayStation 2,2005,Square Enix,,,,,,
Code of the Samurai,,PlayStation 2,2005,Sega,Red Entertainment,http://gunraw.sega.jp/,,,,
Codename: Kids Next Door – Operation: V.I.D.E.O.G.A.M.E.,,PlayStation 2,2005,2K Play,High Voltage Software,,,,,
Codename: Kids Next Door – Operation: V.I.D.E.O.G.A.M.E.,,Xbox,2005,2K Play,High Voltage Software,,,,,
Coffeetime Crosswords,,Xbox 360,2008,Konami,,,,,,
Cold Winter,,PlayStation 2,2005,Vivendi Games,Swordfish Studios,,,,,
College Hoops 2K6,,PlayStation 2,2005,2K Sports,Visual Concepts,,,,,
College Hoops 2K6,,Xbox 360,2005,2K Sports,Visual Concepts,,,,,
College Hoops 2K6,,Xbox,2005,2K Sports,Visual Concepts,,,,,
College Hoops 2K7,,PlayStation 2,2006,2K Sports,Visual Concepts,,,,,
College Hoops 2K7,,PlayStation 3,2006,2K Sports,Visual Concepts,,,,,
College Hoops 2K7,,Xbox 360,2006,2K Sports,Visual Concepts,,,,,
College Hoops 2K7,,Xbox,2006,2K Sports,Visual Concepts,,,,,
College Hoops 2K8,,PlayStation 2,2007,2K Sports,Visual Concepts,,,,,
College Hoops 2K8,,PlayStation 3,2007,2K Sports,Visual Concepts,,,,,
College Hoops 2K8,,Xbox 360,2007,2K Sports,Visual Concepts,,,,,
Combat Elite: WWII Paratroopers,,PlayStation 2,2005,SouthPeak Games,,,,,,
Combat Elite: WWII Paratroopers,,Xbox,2005,SouthPeak Games,,,,,,
Comic Jumper: The Adventures of Captain Smiley,,Xbox 360,2010,Twisted Pixel Games,Twisted Pixel Games,,,,,
Commanders: Attack of the Genos,,Xbox 360,2008,Sierra Entertainment,SouthEnd interactive,,,,,
WWE '14,WWE 2K,PlayStation 3,2013,2K Sports,Yuke's Media Creation,http://wwe.2k.com/,Teen,PEGI 16,,
WWE '14,WWE 2K,Xbox 360,2013,2K Sports,Yuke's Media Creation,http://wwe.2k.com/,Teen,PEGI 16,,
Conan,Conan le Barbare,PlayStation 2,2004,TDK Mediactive,Cauldron,http://www.conan.com/interactive.shtml,,,,
Conan,Conan le Barbare,Xbox,2004,TDK Mediactive,Cauldron,http://www.conan.com/interactive.shtml,,,,
Enchanted Arms,,PlayStation 3,2006,From Software,From Software,,,,,
Enchanted Arms,,Xbox 360,2006,From Software,From Software,,,,,
Colosseum: Road to Freedom,,PlayStation 2,2005,Koei,,,,,,
Ghost Squad,,Wii,2007,Sega,Sega-AM2,http://www.sega-ghostsquad.com/,,,,
Athens 2004,,PlayStation 2,2004,Sony Interactive Entertainment,Eurocom,,,,,
Bad Boys: Miami Takedown,,PlayStation 2,2004,Empire Interactive,Blitz Games,,,,,
Race Pro,,Xbox 360,2009,Atari,SimBin,,,,,
MorphX,,Xbox 360,2010,505 Games,Buka Entertainment,,,,,
.detuned,,PlayStation 3,2009,Sony Interactive Entertainment,Farbrausch,,,,,
"10,000 Bullets",,PlayStation 2,2005,Taito,Q8056288,,,,,
101-in-1 Party Megamix,,Wii,2009,Atlus,Q7050580,,,,,
101-in-1 Sports Party Megamix,,Wii,2010,Atlus,Q7050580,http://www.atlus.com/101sportswii/,,,,
Hardware: Online Arena,,PlayStation 2,2002,Sony,SCE London Studio,,,,,
Harms Way,,Xbox 360,2010,Microsoft Studios,,,,,,
Shinobido: Way of the Ninja,,PlayStation 2,2005,Spike,Acquire,,,,,
Harvey Birdman: Attorney at Law,Q2668194,Wii,2008,Capcom,High Voltage Software,,,,,
Harvey Birdman: Attorney at Law,Q2668194,PlayStation 2,2008,Capcom,High Voltage Software,,,,,
Hatsune Miku: Project DIVA 2nd,Hatsune Miku: Project DIVA,PlayStation 3,2010,Sega,Sega,,,,,
Hatsune Miku: Project DIVA Extend,Hatsune Miku: Project DIVA,PlayStation 3,2011,Sega,Sega,,,,,
Haunt,,Xbox 360,2012,Microsoft Studios,NanaOn-Sha,,,,,
Haunt,,Xbox 360,2012,Microsoft Studios,Q8074739,,,,,
Haven: Call of the King,,PlayStation 2,2002,Midway Games,Traveller's Tales,,,,,
Headhunter: Redemption,,PlayStation 2,2003,Sega,Amuze,,,,,
Headhunter: Redemption,,Xbox,2003,Sega,Amuze,,,,,
Heavy Fire: Afghanistan,,Wii,2011,Mastiff,Teyon,,,,,
Heavy Fire: Afghanistan,,PlayStation 3,2011,Mastiff,Teyon,,,,,
Heavy Fire: Afghanistan,,Xbox 360,2011,Mastiff,Teyon,,,,,
Heavy Fire: Black Arms,,Wii,2011,Teyon,Teyon,,Teen,PEGI 16,,
Heavy Fire: Special Operations,,Wii,2010,Teyon,Teyon,,Teen,PEGI 16,,
Heavy Metal Thunder,,PlayStation 2,2005,Square Enix,Media.Vision,http://www.square-enix.co.jp/hmt/,,,,
Hell Yeah! La Fureur du lapin mort,,PlayStation 3,2012,Sega,Arkedo Studio,,Teen,,,
Hell Yeah! La Fureur du lapin mort,,Xbox 360,2012,Sega,Arkedo Studio,,Teen,,,
Hellboy: The Science of Evil,,PlayStation 3,2008,Konami,Krome Studios,,,,,
Hellboy: The Science of Evil,,Xbox 360,2008,Konami,Krome Studios,,,,,
Help Wanted,,Wii,2008,Hudson Soft,Hudson Soft,,,,,
Ratchet and Clank 2,Ratchet & Clank,PlayStation 2,2003,Sony Interactive Entertainment,Insomniac Games,https://www.insomniacgames.com/games/ratchet-clank-going-commando/,Teen,PEGI 3,,
Ratchet and Clank 2,Ratchet & Clank,PlayStation 3,2003,Sony Interactive Entertainment,Insomniac Games,https://www.insomniacgames.com/games/ratchet-clank-going-commando/,Teen,PEGI 3,,
SpongeBob's Truth or Square,Bob l'éponge,Wii,2009,THQ,Heavy Iron Studios,,,,,
SpongeBob's Truth or Square,Bob l'éponge,Xbox 360,2009,THQ,Heavy Iron Studios,,,,,
Heracles Chariot Racing,,Wii,2007,Midas Interactive Entertainment,Neko Entertainment,,,,,
Heracles Chariot Racing,,PlayStation 2,2007,Midas Interactive Entertainment,Neko Entertainment,,,,,
Herdy Gerdy,,PlayStation 2,2002,Eidos Interactive,Core Design,,,,,
Heron: Steam Machine,,Wii,2009,Q2106613,Q2106613,,,,,
Hexic 2,,Xbox 360,2007,Microsoft Studios,Q5038014,,,,,
Firefighter F.D.18,,PlayStation 2,2004,Konami,Konami,,,,,
Fishing Master,,Wii,2007,Hudson Soft,Hudson Soft,,,,,
Flip's Twisted World,,Wii,2010,Majesco Entertainment,,,,,,
Flock!,,PlayStation 3,2009,Capcom,Q7250166,,,,,
Food Network: Cook or Be Cooked,,Wii,2009,Namco Bandai Games,,,,,,
Chaos Code,,PlayStation 3,2011,arc System Works,,http://www.fkdigital.net/chaoscode/,,,,
Chaos Wars,,PlayStation 2,2006,Idea Factory,Idea Factory,,,,,
Charlie's Angels,,PlayStation 2,2013,Ubisoft,Neko Entertainment,,,,,
Charlie and the Chocolate Factory video games,,PlayStation 2,2005,2K Play,High Voltage Software,http://www.charliegame.com,Everyone,PEGI 7,,
Charlie and the Chocolate Factory video games,,Xbox,2005,2K Play,High Voltage Software,http://www.charliegame.com,Everyone,PEGI 7,,
Chase: Hollywood Stunt Driver,,Xbox,2002,BAM! Entertainment,,,,,,
Chicken Shoot,,Wii,2007,Zuxxez Entertainment,,,,,,
Culdcept Saga,,Xbox 360,2006,Namco Bandai Games,,,,,,
Cho Aniki,,PlayStation 2,2000,Amérique du Nord,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2000,Bandai,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2000,Hudson Soft,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2003,Amérique du Nord,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2003,Bandai,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2003,Hudson Soft,Psikyo,,,,,
Cho Aniki,,PlayStation 2,2000,Amérique du Nord,Masaya,,,,,
Cho Aniki,,PlayStation 2,2000,Bandai,Masaya,,,,,
Cho Aniki,,PlayStation 2,2000,Hudson Soft,Masaya,,,,,
Cho Aniki,,PlayStation 2,2003,Amérique du Nord,Masaya,,,,,
Cho Aniki,,PlayStation 2,2003,Bandai,Masaya,,,,,
Cho Aniki,,PlayStation 2,2003,Hudson Soft,Masaya,,,,,
Choplifter HD,Choplifter,PlayStation 3,2012,Konami,InXile Entertainment,http://choplifterhd.com/,,,,
Choplifter HD,Choplifter,Xbox 360,2012,Konami,InXile Entertainment,http://choplifterhd.com/,,,,
Choplifter HD,Choplifter,PlayStation 3,2012,Konami,InXile Entertainment,http://choplifterhd.com/,,,,
Choplifter HD,Choplifter,Xbox 360,2012,Konami,InXile Entertainment,http://choplifterhd.com/,,,,
ChoroQ,Q5105197,PlayStation 2,2003,Takara,Q4861844,,,,,
Bejeweled 2,Bejeweled,PlayStation 3,2004,PopCap Games,PopCap Games,http://www.popcap.com/games/bejeweled2,,,,
Bejeweled 2,Bejeweled,Xbox 360,2004,PopCap Games,PopCap Games,http://www.popcap.com/games/bejeweled2,,,,
Kung Fu Panda,,Wii,2008,Activision,Luxoflux,http://www.kungfupandagame.com/,Everyone 10+,PEGI 7,,
Kung Fu Panda,,PlayStation 2,2008,Activision,Luxoflux,http://www.kungfupandagame.com/,Everyone 10+,PEGI 7,,
Kung Fu Panda,,PlayStation 3,2008,Activision,Luxoflux,http://www.kungfupandagame.com/,Everyone 10+,PEGI 7,,
Kung Fu Panda,,Xbox 360,2008,Activision,Luxoflux,http://www.kungfupandagame.com/,Everyone 10+,PEGI 7,,
2nd Super Robot Wars Original Generation,Super Robot Wars,PlayStation 3,2012,Namco Bandai Games,Banpresto,,,,,
3D Ultra Minigolf Adventures,,Xbox 360,2007,Sierra Entertainment,Wanako Studios,,,,,
3D Ultra Minigolf Adventures,,Xbox 360,2009,Sierra Entertainment,Wanako Studios,,,,,
3 on 3 NHL Arcade,NHL,Xbox 360,2009,EA Sports,EA Canada,,,,,
Falling Stars,,PlayStation 2,2007,Agetec,Q7050580,,,,,
Family Card Games,,Wii,2009,Aksys Games,arc System Works,,,,,
Family Glide Hockey,,Wii,2008,Aksys Games,arc System Works,,,,,
Family Mini Golf,,Wii,2009,Aksys Games,arc System Works,,,,,
Family Pirate Party,,Wii,2009,Aksys Games,arc System Works,,,,,
Family Slot Car Racing,,Wii,2009,Aksys Games,arc System Works,,,,,
Family Table Tennis,,Wii,2008,Aksys Games,arc System Works,,,,,
Fast Draw Showdown,,Wii,2010,American Laser Games,American Laser Games,,,,,
Fatal Inertia,,Xbox 360,2007,Koei,Koei,,,,,
Feel Ski,,PlayStation 3,2007,Sony Interactive Entertainment,Yuke's Media Creation,,,,,
Skylanders: Swap Force,Skylanders,Wii,2013,Activision,Vicarious Visions,,,,,
Skylanders: Swap Force,Skylanders,PlayStation 3,2013,Activision,Vicarious Visions,,,,,
Skylanders: Swap Force,Skylanders,Xbox 360,2013,Activision,Vicarious Visions,,,,,
Jurassic: The Hunted,,Wii,2009,Activision,Cauldron,,,,,
Jurassic: The Hunted,,PlayStation 2,2009,Activision,Cauldron,,,,,
Jurassic: The Hunted,,PlayStation 3,2009,Activision,Cauldron,,,,,
Jurassic: The Hunted,,Xbox 360,2009,Activision,Cauldron,,,,,
Just Dance: Disney Party,Just Dance,Wii,2012,Ubisoft,,,,,,
Just Dance: Disney Party,Just Dance,Xbox 360,2012,Ubisoft,,,,,,
Just Dance Kids 2,Just Dance,Wii,2011,Ubisoft,,,,,,
Just Dance Kids 2,Just Dance,PlayStation 3,2011,Ubisoft,,,,,,
Just Dance Kids 2,Just Dance,Xbox 360,2011,Ubisoft,,,,,,
Kaan: Barbarian's Blade,,PlayStation 2,2002,DreamCatcher Interactive,,,,,,
Kabuki Warriors,,Xbox,2001,Genki,Genki,,,,,
Kakuto Chojin: Back Alley Brutal,,Xbox,2002,Microsoft Studios,DreamFactory,,Teen,,,
Kamen Rider: Battride War,,PlayStation 3,2013,Namco Bandai Holdings,Namco Bandai Holdings,http://www.bandaigames.channel.or.jp/list/btw/,,,,
Kao the Kangaroo Round 2,,PlayStation 2,2005,Atari,Q7687954,,,,,
Kao the Kangaroo Round 2,,Xbox,2005,Atari,Q7687954,,,,,
Karaoke Revolution,,Wii,2009,Konami,Blitz Games,,,,,
Karaoke Revolution,,PlayStation 3,2009,Konami,Blitz Games,,,,,
Karaoke Revolution,,Xbox 360,2009,Konami,Blitz Games,,,,,
Katekyo Hitman Reborn! Dream Hyper Battle!,,Wii,2007,Marvelous Entertainment,Marvelous Entertainment,,,,,
Katekyo Hitman Reborn! Dream Hyper Battle!,,PlayStation 2,2007,Marvelous Entertainment,Marvelous Entertainment,,,,,
Kawasaki Jet Ski,,Wii,2008,Destineer,Q5227155,,,,,
Kawasaki Quad Bikes,,Wii,2007,Destineer,Q5227155,,,,,
Kawasaki Snowmobiles,,Wii,2008,Destineer,Q5227155,,,,,
Magic: The Gathering – Battlegrounds,,Xbox,2003,Atari,Secret Level,,,,,
Keroro Gunso: Meromero Battle Royale,,PlayStation 2,2004,Namco Bandai Holdings,,,,,,
Keroro Gunso: Meromero Battle Royale Z,,PlayStation 2,2005,Namco Bandai Holdings,Now Production,,,,,
Kiki Trick,,Wii,2012,Nintendo,Nintendo Software Planning & Development,https://www.nintendo.co.jp/wii/st3j/index.html,,,,
Kinect Disneyland Adventures,,Xbox 360,2011,Microsoft Studios,Frontier Developments,,,,,
Kinect Nat Geo TV,,Xbox 360,2012,Microsoft Studios,Relentless software,,,,,
Kinect Party,Double Fine Happy Action Theater,Xbox 360,2012,Microsoft Studios,Double Fine Productions,http://www.doublefine.com/bananas/,,,,
King's Field IV,Q3775962,PlayStation 2,2001,Q6824466,From Software,,,,,
King of Clubs,,Wii,2007,Oxygen Games,Q7115945,,,,,
King of Clubs,,PlayStation 2,2007,Oxygen Games,Q7115945,,,,,
Kingdom Under Fire: The Crusaders,,Xbox,2004,Microsoft Studios,Q7180503,,,,,
Cooking Mama: World Kitchen,Cooking Mama,Wii,2008,Taito,Cooking Mama Limited,,,,,
Cool Boarders 2001,,PlayStation 2,2000,Sony Interactive Entertainment,Deck Nine Games,,,,,
Coraline,,Wii,2009,D3 Publisher,Q7132534,http://www.coralinethegame.com,,,,
Coraline,,PlayStation 2,2009,D3 Publisher,Q7132534,http://www.coralinethegame.com,,,,
Corvette,,PlayStation 2,2003,TDK Mediactive,,,,,,
Corvette,,Xbox,2003,TDK Mediactive,,,,,,
Corvette Evolution GT,,PlayStation 2,2006,Q7909334,Milestone,,,,,
Cradle of Rome,,Wii,2008,D3 Publisher,,,,,,
Crash 'N' Burn,,PlayStation 2,2004,Eidos Interactive,Climax Group,,,,,
Crash 'N' Burn,,Xbox,2004,Eidos Interactive,Climax Group,,,,,
Crash Commando,,PlayStation 3,2008,Sony Interactive Entertainment,Epos Game Studios,,,,,
Crash Dummy Vs The Evil D-Troit,,Wii,2007,Oxygen Games,,,,,,
Crash Dummy Vs The Evil D-Troit,,PlayStation 2,2007,Oxygen Games,,,,,,
JASF: Jane's Advanced Strike Fighters,,PlayStation 3,2011,Deep Silver,Q15070484,,,,,
JASF: Jane's Advanced Strike Fighters,,Xbox 360,2011,Deep Silver,Q15070484,,,,,
JASF: Jane's Advanced Strike Fighters,,PlayStation 3,2012,Deep Silver,Q15070484,,,,,
JASF: Jane's Advanced Strike Fighters,,Xbox 360,2012,Deep Silver,Q15070484,,,,,
Heavenly Guardian,,Wii,2007,UFO Interactive Games,,http://www.s-f.co.jp/soft/wii/yuki/,,,,
Heavenly Guardian,,PlayStation 2,2007,UFO Interactive Games,,http://www.s-f.co.jp/soft/wii/yuki/,,,,
SingStar Queen,SingStar,PlayStation 2,2009,Sony Interactive Entertainment,SCE London Studio,,,,,
SingStar Queen,SingStar,PlayStation 3,2009,Sony Interactive Entertainment,SCE London Studio,,,,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Romania,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Romania,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Ukraine,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Ukraine,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Montréal,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Montréal,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Montpellier,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Montpellier,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Annecy,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Annecy,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,PlayStation 3,2013,Ubisoft,Ubisoft Québec,,Mature 17+,PEGI 18,,
Assassin's Creed IV: Black Flag,Assassin's Creed,Xbox 360,2013,Ubisoft,Ubisoft Québec,,Mature 17+,PEGI 18,,
Street Hoops,,PlayStation 2,2002,Activision,Black Ops Entertainment,,,,,
P.T.O. IV,,PlayStation 2,2002,Koei,,,,,,
Toy Home,,PlayStation 3,2007,Sony Interactive Entertainment,Game Republic,,,,,
Spectral Force 3: Innocent Rage,,Xbox 360,2006,Idea Factory,Idea Factory,,,,,
Hot Wheels: Beat That!,Hot Wheels,Wii,2007,Activision,Eutechnyx,,,,,
Hot Wheels: Beat That!,Hot Wheels,PlayStation 2,2007,Activision,Eutechnyx,,,,,
Hot Wheels: Beat That!,Hot Wheels,Xbox 360,2007,Activision,Eutechnyx,,,,,
Hot Wheels: Stunt Track Challenge,Hot Wheels,PlayStation 2,2004,THQ,Black Rock Studio,,,,,
Hot Wheels: Stunt Track Challenge,Hot Wheels,Xbox,2004,THQ,Black Rock Studio,,,,,
Hot Wheels Battle Force 5,Hot Wheels,Wii,2009,Activision,Sidhe,,,,,
Hot Wheels Track Attack,,Wii,2010,THQ,Q5451759,,,,,
Hot Wheels Velocity X,Hot Wheels,PlayStation 2,2002,THQ,Beyond Games,,,,,
Hot Wheels World Race,Hot Wheels,PlayStation 2,2003,THQ,Climax Group,,,,,
Houkago no Love Beat,,PlayStation 2,2004,D3 Publisher,Q5942495,,,,,
Just Dance Wii 2,Just Dance,Wii,2012,Nintendo,Ubisoft Paris,http://www.nintendo.co.jp/wii/sjdj/,,,,
Hubert the Teddy Bear: Winter Games,,Wii,2010,Teyon,Teyon,,,,,
Hudson Selection,,PlayStation 2,2003,Hudson Soft,,,,,,
Hudson Selection,,PlayStation 2,2003,Hudson Soft,,,,,,
Hudson Selection,,PlayStation 2,2003,Hudson Soft,,,,,,
Under the Skin,,PlayStation 2,2004,Capcom,Capcom,http://www.capcom.co.jp/panic/english.html,,,,
Hulk Hogan's Main Event,,Xbox 360,2011,Majesco Entertainment,,,,,,
Hummer Badlands,,PlayStation 2,2006,2K Play,Eutechnyx,,,,,
Hummer Badlands,,Xbox,2006,2K Play,Eutechnyx,,,,,
Hunter: The Reckoning,,Xbox,2002,Interplay Entertainment,High Voltage Software,,,,,
Otomedius Excellent,Otomedius,Xbox 360,2011,Konami,Konami,http://www.konami.com/otomedius/,Teen,,,
Otomedius Excellent,Gradius,Xbox 360,2011,Konami,Konami,http://www.konami.com/otomedius/,Teen,,,
Hustle Kings,,PlayStation 3,2009,Sony Interactive Entertainment,,,,PEGI 3,,
My Horse & Me 2,,Wii,2008,Atari,Q7687954,,,,,
My Horse & Me 2,,Xbox 360,2008,Atari,Q7687954,,,,,
My Horse and Me,,Wii,2007,Atari,Q3918074,,,,,
My Street,,PlayStation 2,2003,Sony Interactive Entertainment,Deck Nine Games,,,,,
My Word Coach,,Wii,2007,Ubisoft,Ubisoft Montréal,,,,,
Mystery Case Files: The Malgrave Incident,Mystery Case Files,Wii,2011,Nintendo,Big Fish Games,,,,,
Myth Makers: Trixie in Toyland,,Wii,2005,Q6824466,Q5227155,,,,,
Myth Makers: Trixie in Toyland,,PlayStation 2,2005,Q6824466,Q5227155,,,,,
N.U.D.E.@ Natural Ultimate Digital Experiment,,Xbox,2003,Microsoft Studios,Red Entertainment,,,,,
NASCAR 09,,PlayStation 2,2008,EA Sports,EA Tiburon,http://www.easports.com/nascar09,Everyone,,,
NASCAR 09,,PlayStation 3,2008,EA Sports,EA Tiburon,http://www.easports.com/nascar09,Everyone,,,
NASCAR 09,,Xbox 360,2008,EA Sports,EA Tiburon,http://www.easports.com/nascar09,Everyone,,,
NASCAR 2005: Chase for the Cup,,PlayStation 2,2004,EA Sports,Electronic Arts,,,,,
NASCAR 2005: Chase for the Cup,,Xbox,2004,EA Sports,Electronic Arts,,,,,
NASCAR 07,,PlayStation 2,2006,EA Sports,Electronic Arts,,,,,
NASCAR 07,,Xbox,2006,EA Sports,Electronic Arts,,,,,
NASCAR Heat 2002,,PlayStation 2,2001,Infogrames,Monster Games,,,,,
NASCAR Heat 2002,,Xbox,2001,Infogrames,Monster Games,,,,,
Hysteria Hospital: Emergency Ward,,Wii,2009,Oxygen Games,,,,,,
I/O,,PlayStation 2,2006,GN Software,Regista,,,,,
Phantom Breaker,,PlayStation 3,2011,5pb.,5pb.,http://5pb.jp/games/phantombreaker/top.html,,,,
Phantom Breaker,,Xbox 360,2011,5pb.,5pb.,http://5pb.jp/games/phantombreaker/top.html,,,,
I Made a Game with Zombies in It!,,Xbox 360,2009,Microsoft Studios,Q7533666,,,,,
Imagine Fashion Party,Imagine,Wii,2009,Ubisoft,,,,,,
Imagine Fashion Party,Imagine,Xbox 360,2009,Ubisoft,,,,,,
Import Tuner Challenge,Q7505644,Xbox 360,2006,Ubisoft,Genki,,,,,
"Sakura Wars: So Long, My Love",Sakura Wars,Wii,2005,Sega,Sega,,,,,
"Sakura Wars: So Long, My Love",Sakura Wars,PlayStation 2,2005,Sega,Sega,,,,,
Chrysler Classic Racing,,Wii,2008,Zoo Games,,,,,,
Chu's Dynasty,,Xbox 360,2010,Q7840406,Q7840406,http://www.chusdynasty.com/,,,,
Chulip,,PlayStation 2,2002,Victor Interactive Software,Q6125388,http://www.mmv.co.jp/special/game/ps2/chulip/index02.htm,,,,
City Crisis,,PlayStation 2,2001,Take-Two Interactive,,,,,,
Clan of Champions,,PlayStation 3,2011,Nippon Ichi Software,Acquire,http://nisamerica.com/games/coc/index.php?offset=-7,,,,
Clan of Champions,,PlayStation 3,2012,Nippon Ichi Software,Acquire,http://nisamerica.com/games/coc/index.php?offset=-7,,,,
Classified: The Sentinel Crisis,,Xbox,2005,2K Play,Torus Games,,,,,
Cloning Clyde,,Xbox 360,2006,Microsoft Studios,Q2369574,,,,,
Cloudberry Kingdom,,PlayStation 3,2013,Ubisoft,,http://www.pwnee.com/,,,,
Cloudy with a Chance of Meatballs,,Wii,2009,Ubisoft,Sony Interactive Entertainment,,,,,
Cloudy with a Chance of Meatballs,,PlayStation 3,2009,Ubisoft,Sony Interactive Entertainment,,,,,
Cloudy with a Chance of Meatballs,,Xbox 360,2009,Ubisoft,Sony Interactive Entertainment,,,,,
Jawa: Mammoth to Himitsu no Ishi,,Wii,2008,Spike,Spike,http://www.spike.co.jp/jawa/,,,,
Jenga World Tour,,Wii,2007,Atari,Atomic Planet Entertainment,,,,,
Jeremy McGrath Supercross World,,PlayStation 2,2001,Acclaim Entertainment,Acclaim Entertainment,,,,,
Jetpac Refuelled,Jetpac,Xbox 360,2007,Microsoft Studios,Rare,,,,,
Jikkyō World Soccer 2002,,PlayStation 2,2002,Konami,Konami,,,,,
Jikkyō World Soccer 2002,,Xbox,2002,Konami,Konami,,,,,
Jimmie Johnson's Anything with an Engine,,Wii,2011,Autumn Games,Luxoflux,http://jjracinggame.com,,,,
Jimmie Johnson's Anything with an Engine,,PlayStation 3,2011,Autumn Games,Luxoflux,http://jjracinggame.com,,,,
Jimmie Johnson's Anything with an Engine,,Xbox 360,2011,Autumn Games,Luxoflux,http://jjracinggame.com,,,,
Jimmy Neutron: Boy Genius,,PlayStation 2,2001,THQ,,,,,,
